contrato;odi;uf;municipio
ECO 019/2020;LPT220230;RR;CANTA
ECO 019/2020;LPT220232;RR;CARACARAI
ECO 019/2020;LPT220243;RR;PACARAIMA
ECO 019/2020;LPT220266;RR;CARACARAI
ECO 019/2020;LPT220269;RR;PACARAIMA
ECO 019/2020;LPT220284;RR;BONFIM
ECO 019/2020;LPT220285;RR;CARACARAI
ECO 019/2020;LPT220286;RR;UIRAMUTA
ECO 019/2020;LPT220290;RR;PACARAIMA
ECO 019/2020;LPT220300;RR;BOA VISTA
ECO 019/2020;LPT220307;RR;BOA VISTA
ECO 019/2020;LPT220312;RR;BONFIM
ECO 019/2020;LPT220314;RR;BOA VISTA
ECO 019/2020;LPT220364;RR;CARACARAI
ECO 019/2020;LPT220365;RR;BONFIM
ECO 019/2020;LPT220370;RR;BOA VISTA
ECO 019/2020;LPT220381;RR;PACARAIMA
ECO 019/2020;LPT220391;RR;CARACARAI
ECO 019/2020;LPT220392;RR;CARACARAI
ECO 019/2020;LPT220402;RR;BOA VISTA
ECO 019/2020;LPT220403;RR;ALTO ALEGRE
ECO 019/2020;LPT220404;RR;UIRAMUTA
ECO 019/2020;LPT220405;RR;PACARAIMA
ECO 019/2020;LPT220410;RR;UIRAMUTA
ECO 019/2020;LPT220411;RR;CAROEBE
ECO 019/2020;LPT220412;RR;NORMANDIA
ECO 019/2020;LPT220429;RR;PACARAIMA
ECO 019/2020;LPT236000;RR;CAROEBE
ECO 019/2020;LPT236001;RR;BOA VISTA
ECO 019/2020;LPT236002;RR;CANTA
ECO 019/2020;LPT236003;RR;BOA VISTA
ECO 019/2020;LPT236004;RR;CANTA
ECO 019/2020;LPT236006;RR;NORMANDIA
ECO 019/2020;LPT236007;RR;SAO JOAO DA BALIZA
ECO 019/2020;LPT236008;RR;PACARAIMA
ECO 019/2020;LPT236009;RR;PACARAIMA
ECO 019/2020;LPT236010;RR;CARACARAI
ECO 019/2020;LPT236011;RR;NORMANDIA
ECO 019/2020;LPT236012;RR;SAO JOAO DA BALIZA
ECO 019/2020;LPT236013;RR;UIRAMUTA
ECO 019/2020;LPT236014;RR;CARACARAI
ECO 019/2020;LPT236015;RR;RORAINOPOLIS
ECO 019/2020;LPT236016;RR;AMAJARI
ECO 019/2020;LPT236017;RR;BONFIM
ECO 019/2020;LPT236018;RR;NORMANDIA
ECO 019/2020;LPT236019;RR;NORMANDIA
ECO 019/2020;LPT236021;RR;BOA VISTA
ECO 019/2020;LPT236022;RR;RORAINOPOLIS
ECO 019/2020;LPT236023;RR;CANTA
ECO 019/2020;LPT236024;RR;CANTA
ECO 019/2020;LPT236025;RR;BONFIM
ECO 019/2020;LPT236026;RR;CANTA
ECO 019/2020;LPT236027;RR;ALTO ALEGRE
ECO 019/2020;LPT236028;RR;BOA VISTA
ECO 019/2020;LPT236029;RR;MUCAJAI
ECO 019/2020;LPT236030;RR;UIRAMUTA
ECO 019/2020;LPT236031;RR;SAO JOAO DA BALIZA
ECO 019/2020;LPT236032;RR;NORMANDIA
ECO 019/2020;LPT236033;RR;NORMANDIA
ECO 019/2020;LPT236034;RR;MUCAJAI
ECO 019/2020;LPT236035;RR;ALTO ALEGRE
ECO 019/2020;LPT236037;RR;RORAINOPOLIS
ECO 019/2020;LPT236038;RR;BOA VISTA
ECO 019/2020;LPT236039;RR;BOA VISTA
ECO 019/2020;LPT236041;RR;UIRAMUTA
ECO 019/2020;LPT236042;RR;PACARAIMA
ECO 019/2020;LPT236044;RR;UIRAMUTA
ECO 019/2020;LPT236045;RR;BOA VISTA
ECO 019/2020;LPT236046;RR;UIRAMUTA
ECO 019/2020;LPT236047;RR;RORAINOPOLIS
ECO 019/2020;LPT236048;RR;CARACARAI
ECO 019/2020;LPT236049;RR;NORMANDIA
ECO 019/2020;LPT236050;RR;SAO JOAO DA BALIZA
ECO 019/2020;LPT236051;RR;PACARAIMA
ECO 019/2020;LPT236053;RR;CARACARAI
ECO 019/2020;LPT236054;RR;UIRAMUTA
ECO 019/2020;LPT236055;RR;BONFIM
ECO 019/2020;LPT236056;RR;SAO JOAO DA BALIZA
ECO 019/2020;LPT236057;RR;SAO JOAO DA BALIZA
ECO 019/2020;LPT246000;RR;RORAINOPOLIS
ECO 019/2020;LPT246001;RR;NORMANDIA
ECO 019/2020;LPT246002;RR;ALTO ALEGRE
ECO 019/2020;LPT246003;RR;ALTO ALEGRE
ECO 019/2020;LPT246004;RR;RORAINOPOLIS
ECO 019/2020;LPT246005;RR;SAO JOAO DA BALIZA
ECO 019/2020;LPT246006;RR;BOA VISTA
ECO 019/2020;LPT246007;RR;SAO JOAO DA BALIZA
ECO 019/2020;LPT246008;RR;PACARAIMA
ECO 019/2020;LPT246009;RR;ALTO ALEGRE
ECO 019/2020;LPT246010;RR;PACARAIMA
ECO 019/2020;LPT246011;RR;NORMANDIA
ECO 019/2020;LPT246012;RR;CANTA
ECO 019/2020;LPT246013;RR;CANTA
ECO 019/2020;LPT246014;RR;BONFIM
ECO 019/2020;LPT246015;RR;BONFIM
ECO 021/2020;CL18316336TH01023;PA;BARCARENA
ECO 021/2020;CL18316336TH01034;PA;MOJU
ECO 021/2020;CL18316336TH01035;PA;TOME-ACU
ECO 021/2020;CL19316336TH01004;PA;NOVO PROGRESSO
ECO 021/2020;CL19316336TH01005;PA;NOVO PROGRESSO
ECO 021/2020;CL19316336TH01009;PA;ACARA
ECO 021/2020;CL20316336TH01000;PA;BAGRE
ECO 021/2020;CL20316336TH01001;PA;PAU D'ARCO
ECO 021/2020;CL20316336TH01002;PA;TOME-ACU
ECO 021/2020;CL20316336TH01003;PA;TOME-ACU
ECO 021/2020;CL20316336TH01003;PA;ULIANOPOLIS
ECO 021/2020;CL20316336TH01003;PA;BAGRE
ECO 021/2020;CL20316336TH01004;PA;RIO MARIA
ECO 021/2020;CL20316336TH01004;PA;RIO MARIA
ECO 021/2020;CL20316336TH01004;PA;IPIXUNA DO PARA
ECO 021/2020;PA2000112LPT110005RAMAL;PA;CONCEICAO DO ARAGUAIA
ECO 021/2020;PA2000112LPT110018CRQ;PA;CAMETA
ECO 021/2020;PA2000112LPT120005BAIRRO;PA;IPIXUNA DO PARA
ECO 021/2020;PA2000112LPT120008VILA;PA;IPIXUNA DO PARA
ECO 021/2020;PA2000112LPT120010RAMAL;PA;SAO FRANCISCO DO PARA
ECO 021/2020;PA2000112LPT120012RAMAL;PA;SAO FRANCISCO DO PARA
ECO 021/2020;PA2000112LPT120014TRAVESSA;PA;SAO FRANCISCO DO PARA
ECO 021/2020;PA2000112LPT120016RAMAL;PA;TOME-ACU
ECO 021/2020;PA2000112LPT130002SERRA;PA;CONCEICAO DO ARAGUAIA
ECO 021/2020;PA2000112LPT130007VILA;PA;CONCEICAO DO ARAGUAIA
ECO 021/2020;PA2000112LPT130010RAMAL;PA;CONCEICAO DO ARAGUAIA
ECO 021/2020;PA2000112LPT130019PA;PA;RONDON DO PARA
ECO 021/2020;PA2000112LPT130020PA;PA;RONDON DO PARA
ECO 021/2020;PA2000112LPT130021COMPLEMENTO;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2000112LPT130022PA;PA;BREJO GRANDE DO ARAGUAIA
ECO 021/2020;PA2000112LPT130023PA;PA;BREJO GRANDE DO ARAGUAIA
ECO 021/2020;PA2000112LPT130024PA;PA;BREJO GRANDE DO ARAGUAIA
ECO 021/2020;PA2000112LPT130037ESTRADA;PA;PAU D'ARCO
ECO 021/2020;PA2000112LPT130039RAMAL;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2000112LPT150005VICINAL;PA;PORTO DE MOZ
ECO 021/2020;PA2100112LPT130001COLONIA;PA;BANNACH
ECO 021/2020;PA2100112LPT130002VICINAL;PA;BANNACH
ECO 021/2020;PA2100112LPT130003VICINAL;PA;BANNACH
ECO 021/2020;PA2100112LPT140005VICINAL;PA;NOVO PROGRESSO
ECO 021/2020;PA2100112LPT140010VICINAL;PA;NOVO PROGRESSO
ECO 021/2020;PA2100112LPT150002RDZR;PA;ANAPU
ECO 021/2020;PA2100112LPT150005ALDEIAS;PA;SENADOR JOSE PORFIRIO
ECO 021/2020;PA2100412BLT110008RDZR;PA;ANAPU
ECO 021/2020;PA2100412BLT110010ALDEIAS;PA;SENADOR JOSE PORFIRIO
ECO 021/2020;PA2100612LPT110011VILA;PA;MOCAJUBA
ECO 021/2020;PA2100612LPT110012VICINAL;PA;MOCAJUBA
ECO 021/2020;PA2100612LPT110016RAMAL;PA;BARCARENA
ECO 021/2020;PA2100612LPT110017COMUNIDADE;PA;CURRALINHO
ECO 021/2020;PA2100612LPT110021RDZR;PA;CURRALINHO
ECO 021/2020;PA2100612LPT120001RAMAL;PA;TOME-ACU
ECO 021/2020;PA2100612LPT120002RAMAL;PA;TOME-ACU
ECO 021/2020;PA2100612LPT120003STA;PA;TOME-ACU
ECO 021/2020;PA2100612LPT120004RAMAL;PA;TOME-ACU
ECO 021/2020;PA2100612LPT120007RAMAL;PA;TOME-ACU
ECO 021/2020;PA2100612LPT120008RAMAL;PA;TOME-ACU
ECO 021/2020;PA2100612LPT120011COMUNIDADE;PA;TOME-ACU
ECO 021/2020;PA2100612LPT120012RAMAL;PA;TOME-ACU
ECO 021/2020;PA2100612LPT120014RAMAL;PA;TOME-ACU
ECO 021/2020;PA2100612LPT120017RAMAL;PA;TOME-ACU
ECO 021/2020;PA2100612LPT120018RAMAL;PA;TOME-ACU
ECO 021/2020;PA2100612LPT120032RAMAL;PA;TOME-ACU
ECO 021/2020;PA2100612LPT120033VILAS;PA;BUJARU
ECO 021/2020;PA2100612LPT120050COMUNIDADE;PA;BUJARU
ECO 021/2020;PA2100612LPT120051RAMAL;PA;BUJARU
ECO 021/2020;PA2100612LPT120052COMUNIDADE;PA;BUJARU
ECO 021/2020;PA2100612LPT120055RAMAL;PA;BUJARU
ECO 021/2020;PA2100612LPT120056RAMAL;PA;BUJARU
ECO 021/2020;PA2100612LPT120062REGULADOR;PA;PARAGOMINAS
ECO 021/2020;PA2100612LPT130006PA;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2100612LPT130008RAMAL;PA;CONCEICAO DO ARAGUAIA
ECO 021/2020;PA2100612LPT130012RAMAL;PA;PAU D'ARCO
ECO 021/2020;PA2100612LPT130013RAMAL;PA;PAU D'ARCO
ECO 021/2020;PA2100612LPT130014RONDON;PA;RONDON DO PARA
ECO 021/2020;PA2100612LPT130015ESTRADA;PA;PAU D'ARCO
ECO 021/2020;PA2100612LPT130016RONDON;PA;RONDON DO PARA
ECO 021/2020;PA2100612LPT130017VICINAL;PA;ABEL FIGUEIREDO
ECO 021/2020;PA2100612LPT130018PA;PA;RONDON DO PARA
ECO 021/2020;PA2100612LPT130019PA;PA;RONDON DO PARA
ECO 021/2020;PA2100612LPT130021RAMAL;PA;GOIANESIA DO PARA
ECO 021/2020;PA2100612LPT130023ASSENTAMENTO;PA;ABEL FIGUEIREDO
ECO 021/2020;PA2100612LPT130024RAMAL;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2100612LPT130028RAMAL;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2100612LPT130029RAMAL;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2100612LPT130032PA;PA;RONDON DO PARA
ECO 021/2020;PA2100612LPT130033PA;PA;RONDON DO PARA
ECO 021/2020;PA2100612LPT130034PA;PA;RONDON DO PARA
ECO 021/2020;PA2100612LPT130037RAMAL;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2100612LPT130038RAMAL;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2100612LPT130043VICINAL;PA;NOVO REPARTIMENTO
ECO 021/2020;PA2100612LPT130045RAMAL;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2100612LPT130046RAMAL;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2100612LPT130047RIOZINHO;PA;BANNACH
ECO 021/2020;PA2100612LPT130049RIOZINHO;PA;BANNACH
ECO 021/2020;PA2100612LPT130056RAMAL;PA;AGUA AZUL DO NORTE
ECO 021/2020;PA2100612LPT130057VICINAL;PA;AGUA AZUL DO NORTE
ECO 021/2020;PA2100612LPT130058RODOVIA;PA;AGUA AZUL DO NORTE
ECO 021/2020;PA2100612LPT130059RAMAL;PA;AGUA AZUL DO NORTE
ECO 021/2020;PA2100612LPT130060RAMAL;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2100612LPT130061VILA;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2100612LPT130063RAMAL;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2100612LPT130064COMPO;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2100612LPT130068ESTRADA;PA;RONDON DO PARA
ECO 021/2020;PA2100612LPT130070RAMAL;PA;GOIANESIA DO PARA
ECO 021/2020;PA2100612LPT130071ESTRADA;PA;GOIANESIA DO PARA
ECO 021/2020;PA2100612LPT130073VICINAL;PA;RONDON DO PARA
ECO 021/2020;PA2100612LPT130076RAMAL;PA;AGUA AZUL DO NORTE
ECO 021/2020;PA2100612LPT130079RAMAL;PA;REDENCAO
ECO 021/2020;PA2100612LPT130080VILA;PA;REDENCAO
ECO 021/2020;PA2100612LPT130081RAMAL;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2100612LPT130082RAMAL;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2100612LPT130083VILA;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2100612LPT130087RAMAL;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2100612LPT130088RAMAL;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2100612LPT130090RAMAL;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2100612LPT130091RAMAL;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2100612LPT130092RAMAL;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2100612LPT130093RAMAL;PA;CONCEICAO DO ARAGUAIA
ECO 021/2020;PA2100612LPT130094COMPLEMENTO;PA;CONCEICAO DO ARAGUAIA
ECO 021/2020;PA2100612LPT130095DISTRITO;PA;PALESTINA DO PARA
ECO 021/2020;PA2100612LPT130096VILA;PA;GOIANESIA DO PARA
ECO 021/2020;PA2100612LPT130097ASSENTAMENTO;PA;GOIANESIA DO PARA
ECO 021/2020;PA2100612LPT130098RAMAL;PA;GOIANESIA DO PARA
ECO 021/2020;PA2100612LPT130099RAMAL;PA;GOIANESIA DO PARA
ECO 021/2020;PA2100612LPT130101RAMAL;PA;GOIANESIA DO PARA
ECO 021/2020;PA2100612LPT130103RAMAL;PA;AGUA AZUL DO NORTE
ECO 021/2020;PA2100612LPT130104RAMAL;PA;AGUA AZUL DO NORTE
ECO 021/2020;PA2100612LPT130106VICINAL;PA;AGUA AZUL DO NORTE
ECO 021/2020;PA2100612LPT130107VICINAL;PA;AGUA AZUL DO NORTE
ECO 021/2020;PA2100612LPT130110RELIGADOR;PA;CANAA DOS CARAJAS
ECO 021/2020;PA2100612LPT130111RELIGADOR;PA;SAO FELIX DO XINGU
ECO 021/2020;PA2100612LPT130113RELIGADOR;PA;SAO FELIX DO XINGU
ECO 021/2020;PA2100612LPT130114RELIGADOR;PA;RIO MARIA
ECO 021/2020;PA2100612LPT130116RELIGADOR;PA;PAU D'ARCO
ECO 021/2020;PA2100612LPT130117RAMAL;PA;SANTANA DO ARAGUAIA
ECO 021/2020;PA2100612LPT140003RAMAL;PA;ORIXIMINA
ECO 021/2020;PA2100612LPT140004VILA;PA;ORIXIMINA
ECO 021/2020;PA2100612LPT140005VILA;PA;ORIXIMINA
ECO 021/2020;PA2100612LPT140008RAMAL;PA;ORIXIMINA
ECO 021/2020;PA2100612LPT140009RAMAL;PA;ORIXIMINA
ECO 021/2020;PA2100612LPT140010VILA;PA;ORIXIMINA
ECO 021/2020;PA2100612LPT140014RAMAL;PA;ORIXIMINA
ECO 021/2020;PA2100612LPT140016COMUNIDADE;PA;ORIXIMINA
ECO 021/2020;PA2200612LPT110009RAMAL;PA;BARCARENA
ECO 021/2020;PA2200612LPT110010RDZR;PA;CURRALINHO
ECO 021/2020;PA2200612LPT110011RIO;PA;CURRALINHO
ECO 021/2020;PA2200612LPT110012RIO;PA;CURRALINHO
ECO 021/2020;PA2200612LPT120002ESTRADA;PA;NOVA ESPERANCA DO PIRIA
ECO 021/2020;PA2200612LPT120003ESTRADA;PA;NOVA ESPERANCA DO PIRIA
ECO 021/2020;PA2200612LPT120004ESTRADA;PA;NOVA ESPERANCA DO PIRIA
ECO 021/2020;PA2200612LPT120006RAMAL;PA;NOVA ESPERANCA DO PIRIA
ECO 021/2020;PA2200612LPT120007ESTRADA;PA;NOVA ESPERANCA DO PIRIA
ECO 021/2020;PA2200612LPT120008ESTRADA;PA;NOVA ESPERANCA DO PIRIA
ECO 021/2020;PA2200612LPT120012RAMAL;PA;NOVA ESPERANCA DO PIRIA
ECO 021/2020;PA2200612LPT120013ESTRADA;PA;NOVA ESPERANCA DO PIRIA
ECO 021/2020;PA2200612LPT120018RAMAL;PA;ULIANOPOLIS
ECO 021/2020;PA2200612LPT120019RAMAL;PA;ULIANOPOLIS
ECO 021/2020;PA2200612LPT120020RAMAL;PA;ULIANOPOLIS
ECO 021/2020;PA2200612LPT120021RAMAL;PA;ULIANOPOLIS
ECO 021/2020;PA2200612LPT120022RAMAL;PA;IPIXUNA DO PARA
ECO 021/2020;PA2200612LPT120023CAUAXI;PA;ULIANOPOLIS
ECO 021/2020;PA2200612LPT120024RAMAL;PA;BUJARU
ECO 021/2020;PA2200612LPT120027ESTRADA;PA;IPIXUNA DO PARA
ECO 021/2020;PA2200612LPT120032RAMAL;PA;PEIXE-BOI
ECO 021/2020;PA2200612LPT120034RAMAL;PA;NOVA ESPERANCA DO PIRIA
ECO 021/2020;PA2200612LPT130004PA;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2200612LPT130008RAMAL;PA;RONDON DO PARA
ECO 021/2020;PA2200612LPT130012Trans;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2200612LPT130013RDZR;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2200612LPT130014RAMAL;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2200612LPT130015RDZR;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2200612LPT130016PA;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2200612LPT130017FAZENDA;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2200612LPT130021RONDON;PA;RONDON DO PARA
ECO 021/2020;PA2200612LPT130022RAMAL;PA;RONDON DO PARA
ECO 021/2020;PA2200612LPT130026ESTRADA;PA;CUMARU DO NORTE
ECO 021/2020;PA2200612LPT130028FAZENDA;PA;CUMARU DO NORTE
ECO 021/2020;PA2200612LPT130029RDZR;PA;AGUA AZUL DO NORTE
ECO 021/2020;PA2200612LPT130030RDZR;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2200612LPT130031RDZR;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2200612LPT130032RDZR;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2200612LPT130036RAMAL;PA;SANTANA DO ARAGUAIA
ECO 021/2020;PA2200612LPT130037RETIRO;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2200612LPT130038RAMAL;PA;SANTANA DO ARAGUAIA
ECO 021/2020;PA2200612LPT130039RAMAL;PA;SANTANA DO ARAGUAIA
ECO 021/2020;PA2200612LPT130040PA;PA;CONCEICAO DO ARAGUAIA
ECO 021/2020;PA2200612LPT130041COMPLEMENTO;PA;CONCEICAO DO ARAGUAIA
ECO 021/2020;PA2200612LPT130042PA;PA;CONCEICAO DO ARAGUAIA
ECO 021/2020;PA2200612LPT130043ESTRADA;PA;CUMARU DO NORTE
ECO 021/2020;PA2200612LPT130044Estrada;PA;CUMARU DO NORTE
ECO 021/2020;PA2200612LPT130045Estrada;PA;CUMARU DO NORTE
ECO 021/2020;PA2200612LPT130046ESTRADA;PA;CUMARU DO NORTE
ECO 021/2020;PA2200612LPT130047ESTRADA;PA;CUMARU DO NORTE
ECO 021/2020;PA2200612LPT130048ESTRADA;PA;CUMARU DO NORTE
ECO 021/2020;PA2200612LPT130053ESTRADA;PA;CUMARU DO NORTE
ECO 021/2020;PA2200612LPT130054Estrada;PA;CUMARU DO NORTE
ECO 021/2020;PA2200612LPT130056ESTRADA;PA;CUMARU DO NORTE
ECO 021/2020;PA2200612LPT130058VICINAL;PA;REDENCAO
ECO 021/2020;PA2200612LPT130068RDZR;PA;CUMARU DO NORTE
ECO 021/2020;PA2200612LPT130069Estrada;PA;CUMARU DO NORTE
ECO 021/2020;PA2200612LPT130071Estrada;PA;CUMARU DO NORTE
ECO 021/2020;PA2200612LPT130073RAMAL;PA;CUMARU DO NORTE
ECO 021/2020;PA2200612LPT130076VICINAL;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2200612LPT130077ESTRADA;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2200612LPT140002VICINAL;PA;NOVO PROGRESSO
ECO 021/2020;PA2200612LPT140003VICINAL;PA;NOVO PROGRESSO
ECO 021/2020;PA2200612LPT140004VICINAL;PA;NOVO PROGRESSO
ECO 021/2020;PA2200612LPT140005VICINAL;PA;NOVO PROGRESSO
ECO 021/2020;PA2200612LPT140006VICINAL;PA;NOVO PROGRESSO
ECO 021/2020;PA2200612LPT140011VICINAL;PA;TRAIRAO
ECO 021/2020;PA2200612LPT140012VICINAL;PA;TRAIRAO
ECO 021/2020;PA2200612LPT150002PROLONGAMENTO;PA;ANAPU
ECO 021/2020;PA2200612LPT150003PROLONGAMENTO;PA;ANAPU
ECO 021/2020;PA2200612LPT150004PROLONGAMENTO;PA;SENADOR JOSE PORFIRIO
ECO 021/2020;PA2300612LPT110003RAMAL;PA;PEIXE-BOI
ECO 021/2020;PA2300612LPT110056ATENDIMENTO;PA;MUANA
ECO 021/2020;PA2300612LPT110057ATENDIMENTO;PA;OEIRAS DO PARA
ECO 021/2020;PA2300612LPT120001RAMAL;PA;IPIXUNA DO PARA
ECO 021/2020;PA2300612LPT120002RAMAL;PA;IPIXUNA DO PARA
ECO 021/2020;PA2300612LPT120005RAMAL;PA;PEIXE-BOI
ECO 021/2020;PA2300612LPT120009COMUNIDADE;PA;IPIXUNA DO PARA
ECO 021/2020;PA2300612LPT120010COMUNIDADE;PA;IPIXUNA DO PARA
ECO 021/2020;PA2300612LPT120011RAMAL;PA;PEIXE-BOI
ECO 021/2020;PA2300612LPT120014SANTA;PA;IPIXUNA DO PARA
ECO 021/2020;PA2300612LPT120016RAMAL;PA;PEIXE-BOI
ECO 021/2020;PA2300612LPT120021VILA;PA;OUREM
ECO 021/2020;PA2300612LPT120023PA;PA;TOME-ACU
ECO 021/2020;PA2300612LPT120049RAMAL;PA;MOCAJUBA
ECO 021/2020;PA2300612LPT120094TRAVESSA;PA;IGARAPE-ACU
ECO 021/2020;PA2300612LPT120100PA;PA;IGARAPE-ACU
ECO 021/2020;PA2300612LPT120130COMUNIDADE;PA;TOME-ACU
ECO 021/2020;PA2300612LPT120131COMUNIDADE;PA;BUJARU
ECO 021/2020;PA2300612LPT120134TV;PA;IGARAPE-ACU
ECO 021/2020;PA2300612LPT120140ATENDIMENTO;PA;ABAETETUBA
ECO 021/2020;PA2300612LPT120141ATENDIMENTO;PA;ACARA
ECO 021/2020;PA2300612LPT120142ATENDIMENTO;PA;BAIAO
ECO 021/2020;PA2300612LPT120143ATENDIMENTO;PA;BUJARU
ECO 021/2020;PA2300612LPT120144ATENDIMENTO;PA;CONCORDIA DO PARA
ECO 021/2020;PA2300612LPT120145ATENDIMENTO;PA;IGARAPE-MIRIM
ECO 021/2020;PA2300612LPT120146ATENDIMENTO;PA;MAE DO RIO
ECO 021/2020;PA2300612LPT120147ATENDIMENTO;PA;SAO DOMINGOS DO CAPIM
ECO 021/2020;PA2300612LPT120148ATENDIMENTO;PA;TOME-ACU
ECO 021/2020;PA2300612LPT120149ATENDIMENTO;PA;ULIANOPOLIS
ECO 021/2020;PA2300612LPT120150ATENDIMENTO;PA;ACARA
ECO 021/2020;PA2300612LPT120151ALIMENTADOR;PA;TAILANDIA
ECO 021/2020;PA2300612LPT130001VICINAL;PA;BOM JESUS DO TOCANTINS
ECO 021/2020;PA2300612LPT130005VILA;PA;BOM JESUS DO TOCANTINS
ECO 021/2020;PA2300612LPT130006FAZENDA;PA;CUMARU DO NORTE
ECO 021/2020;PA2300612LPT130014VILA;PA;RONDON DO PARA
ECO 021/2020;PA2300612LPT130015ESTRADA;PA;CUMARU DO NORTE
ECO 021/2020;PA2300612LPT130025VICINAL;PA;BREU BRANCO
ECO 021/2020;PA2300612LPT130028PA;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2300612LPT130029ESTRADA;PA;CUMARU DO NORTE
ECO 021/2020;PA2300612LPT130038ASSENTAMENTO;PA;GOIANESIA DO PARA
ECO 021/2020;PA2300612LPT130046RAMAL;PA;PALESTINA DO PARA
ECO 021/2020;PA2300612LPT130047RAMAL;PA;PALESTINA DO PARA
ECO 021/2020;PA2300612LPT130054VICINAL;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2300612LPT130057VICINAL;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2300612LPT130058VICINAL;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2300612LPT130066RAMAL;PA;SANTANA DO ARAGUAIA
ECO 021/2020;PA2300612LPT130076BJC05;PA;BOM JESUS DO TOCANTINS
ECO 021/2020;PA2300612LPT130077BJC06;PA;BOM JESUS DO TOCANTINS
ECO 021/2020;PA2300612LPT130078BJC08;PA;BOM JESUS DO TOCANTINS
ECO 021/2020;PA2300612LPT130080BJC07;PA;BOM JESUS DO TOCANTINS
ECO 021/2020;PA2300612LPT130081BJC09;PA;BOM JESUS DO TOCANTINS
ECO 021/2020;PA2300612LPT130086SMB21;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2300612LPT130087SMB22;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2300612LPT130092VICINAL;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2300612LPT130093VICINAL;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2300612LPT130094VICINAL;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2300612LPT130097RAMAL;PA;PALESTINA DO PARA
ECO 021/2020;PA2300612LPT130100PLPT;PA;PALESTINA DO PARA
ECO 021/2020;PA2300612LPT130125VILA;PA;BOM JESUS DO TOCANTINS
ECO 021/2020;PA2300612LPT130128Vila;PA;AGUA AZUL DO NORTE
ECO 021/2020;PA2300612LPT130130ATENDIMENTO;PA;AGUA AZUL DO NORTE
ECO 021/2020;PA2300612LPT130131ATENDIMENTO;PA;BANNACH
ECO 021/2020;PA2300612LPT130132ATENDIMENTO;PA;BREU BRANCO
ECO 021/2020;PA2300612LPT130133ATENDIMENTO;PA;FLORESTA DO ARAGUAIA
ECO 021/2020;PA2300612LPT130134ATENDIMENTO;PA;RONDON DO PARA
ECO 021/2020;PA2300612LPT130135ATENDIMENTO;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2300612LPT130136ATENDIMENTO;PA;SANTANA DO ARAGUAIA
ECO 021/2020;PA2300612LPT130137ATENDIMENTO;PA;TUCURUI
ECO 021/2020;PA2300612LPT130138ATENDIMENTO;PA;SANTA MARIA DAS BARREIRAS
ECO 021/2020;PA2300612LPT130139ATENDIMENTO;PA;BREU BRANCO
